T_level,query_user_id,candidate_user_id,rank,score
T2,user_7a8f7f3e,user_49b1ac46,10,0.9339804649353027
T2,user_7a8f7f3e,user_9818dcae,11,0.9317787885665894
T2,user_7a8f7f3e,user_3431c049,12,0.930169939994812
T2,user_7a8f7f3e,user_94cad3a5,13,0.9289262294769287
T2,user_7a8f7f3e,user_76fc8dcd,14,0.9278051853179932
T2,user_7a8f7f3e,user_8e92b8c1,15,0.9268202781677246
T2,user_7b052f32,user_27a3fa64,1,0.7848578691482544
T2,user_7b052f32,user_82c86537,2,0.7667312026023865
T2,user_7b052f32,user_0f006eec,3,0.7637320756912231
T2,user_7b052f32,user_7b052f32,4,0.7544766068458557
T2,user_7b052f32,user_b888c512,5,0.7523515224456787
T2,user_7b052f32,user_91f807b9,6,0.7498975396156311
T2,user_7b052f32,user_f6188968,7,0.7497485876083374
T2,user_7b052f32,user_9c5e4782,8,0.7492403984069824
T2,user_7b052f32,user_3ae49e46,9,0.7471588253974915
T2,user_7b052f32,user_4e54f3d7,10,0.745028018951416
T2,user_7b052f32,user_32934d38,11,0.7418381571769714
T2,user_7b052f32,user_ab86ab82,12,0.7415780425071716
T2,user_7b052f32,user_79f38f6d,13,0.740890383720398
T2,user_7b052f32,user_959adfc8,14,0.7405134439468384
T2,user_7b052f32,user_b8f24804,15,0.7401689887046814
T2,user_7b2d0be1,user_7f623d19,1,0.9540533423423767
T2,user_7b2d0be1,user_88e84020,2,0.9370511770248413
T2,user_7b2d0be1,user_e8613813,3,0.936058759689331
T2,user_7b2d0be1,user_efb27a8e,4,0.9357976317405701
T2,user_7b2d0be1,user_72bed676,5,0.9119249582290649
T2,user_7b2d0be1,user_56e6d0cd,6,0.9074051380157471
T2,user_7b2d0be1,user_c1a70ab7,7,0.9065543413162231
T2,user_7b2d0be1,user_94f4a027,8,0.9037463665008545
T2,user_7b2d0be1,user_8e5e899b,9,0.900686502456665
T2,user_7b2d0be1,user_36e75535,10,0.8950795531272888
T2,user_7b2d0be1,user_20a01575,11,0.8950226306915283
T2,user_7b2d0be1,user_c994138f,12,0.8941097855567932
T2,user_7b2d0be1,user_1e3084a6,13,0.8907644152641296
T2,user_7b2d0be1,user_55058479,14,0.8897398114204407
T2,user_7b2d0be1,user_920c074a,15,0.8889789581298828
T2,user_7b4c75ab,user_4a40c36a,1,0.9426717758178711
T2,user_7b4c75ab,user_ca130b8f,2,0.9421204328536987
T2,user_7b4c75ab,user_5fddc7f1,3,0.9347338080406189
T2,user_7b4c75ab,user_8eac0a68,4,0.9327596426010132
T2,user_7b4c75ab,user_17054ec7,5,0.9309085607528687
T2,user_7b4c75ab,user_6a28fa5d,6,0.9278926253318787
T2,user_7b4c75ab,user_3bb7992e,7,0.9191475510597229
T2,user_7b4c75ab,user_4b8335bd,8,0.917722225189209
T2,user_7b4c75ab,user_ab434739,9,0.9171430468559265
T2,user_7b4c75ab,user_c73333a5,10,0.9162526726722717
T2,user_7b4c75ab,user_fbed237d,11,0.9040274024009705
T2,user_7b4c75ab,user_19641691,12,0.8957130908966064
T2,user_7b4c75ab,user_6169d3b8,13,0.892331063747406
T2,user_7b4c75ab,user_aa19d173,14,0.8899849057197571
T2,user_7b4c75ab,user_c81fae29,15,0.8899425864219666
T2,user_7c45fa70,user_0ff0b922,1,0.8384107351303101
T2,user_7c45fa70,user_7c45fa70,2,0.8202504515647888
T2,user_7c45fa70,user_840e0a93,3,0.8183760643005371
T2,user_7c45fa70,user_8f08aa94,4,0.8179960250854492
T2,user_7c45fa70,user_8292753c,5,0.8112961053848267
T2,user_7c45fa70,user_ee923f9d,6,0.8090186715126038
T2,user_7c45fa70,user_fcf93ee8,7,0.8082813620567322
T2,user_7c45fa70,user_8f8346ad,8,0.8068175315856934
T2,user_7c45fa70,user_57c1d6c0,9,0.805505096912384
T2,user_7c45fa70,user_d14b7d7b,10,0.8041744232177734
T2,user_7c45fa70,user_c34e791e,11,0.8035711050033569
T2,user_7c45fa70,user_b8f24804,12,0.8024441003799438
T2,user_7c45fa70,user_3ff88cf0,13,0.8012713193893433
T2,user_7c45fa70,user_f14dc486,14,0.8011492490768433
T2,user_7c45fa70,user_d5b21e00,15,0.7968130111694336
T2,user_7c7220a4,user_9c88ee3d,1,0.9431717991828918
T2,user_7c7220a4,user_76fc8dcd,2,0.9392836093902588
T2,user_7c7220a4,user_0d32f0ed,3,0.9364783763885498
T2,user_7c7220a4,user_d074356a,4,0.9342288374900818
T2,user_7c7220a4,user_3431c049,5,0.9333660006523132
T2,user_7c7220a4,user_49b1ac46,6,0.9297505021095276
T2,user_7c7220a4,user_81a80789,7,0.9290605187416077
T2,user_7c7220a4,user_76638121,8,0.9283943176269531
T2,user_7c7220a4,user_4bd9303b,9,0.9281609058380127
T2,user_7c7220a4,user_9b6481e4,10,0.9272806644439697
T2,user_7c7220a4,user_fdcaaf41,11,0.9261565804481506
T2,user_7c7220a4,user_d4c7b4c0,12,0.9241536855697632
T2,user_7c7220a4,user_9818dcae,13,0.9241051077842712
T2,user_7c7220a4,user_397cfe20,14,0.9234635829925537
T2,user_7c7220a4,user_c7beef01,15,0.9227144718170166
T2,user_7f623d19,user_52f895f1,1,0.9508626461029053
T2,user_7f623d19,user_72bed676,2,0.9482991695404053
T2,user_7f623d19,user_8e92b8c1,3,0.9436739683151245
T2,user_7f623d19,user_9c88ee3d,4,0.9417865872383118
T2,user_7f623d19,user_fdcaaf41,5,0.9403764009475708
T2,user_7f623d19,user_9b6481e4,6,0.9346696734428406
T2,user_7f623d19,user_3431c049,7,0.933221161365509
T2,user_7f623d19,user_1f636ddc,8,0.924785315990448
T2,user_7f623d19,user_c7beef01,9,0.922060489654541
T2,user_7f623d19,user_8e5e899b,10,0.9202286601066589
T2,user_7f623d19,user_7f623d19,11,0.917306125164032
T2,user_7f623d19,user_1a7d6cd5,12,0.9159839153289795
T2,user_7f623d19,user_36e75535,13,0.9123145341873169
T2,user_7f623d19,user_efb27a8e,14,0.910740852355957
T2,user_7f623d19,user_dbbf562e,15,0.9101980328559875
T2,user_7fd91653,user_48669fd6,1,0.8148517608642578
T2,user_7fd91653,user_788a8bb7,2,0.7725894451141357
T2,user_7fd91653,user_6d071251,3,0.7658833861351013
T2,user_7fd91653,user_c1aa2063,4,0.7488648891448975
T2,user_7fd91653,user_51779823,5,0.7414581775665283
T2,user_7fd91653,user_daf59045,6,0.7358875274658203
T2,user_7fd91653,user_c34f1f4d,7,0.7293189167976379
T2,user_7fd91653,user_a57e47b1,8,0.7288301587104797
T2,user_7fd91653,user_f52ced02,9,0.7273807525634766
T2,user_7fd91653,user_380ddd3f,10,0.7261698842048645
T2,user_7fd91653,user_1cbb30b1,11,0.7258957624435425
T2,user_7fd91653,user_a4aab257,12,0.7245179414749146
T2,user_7fd91653,user_ece9bfd2,13,0.7216488718986511
T2,user_7fd91653,user_32934d38,14,0.7196034789085388
T2,user_7fd91653,user_18522854,15,0.7193045020103455
T2,user_7fef9da8,user_c536b01d,1,0.8498188257217407
T2,user_7fef9da8,user_a3a4a20a,2,0.8356640934944153
T2,user_7fef9da8,user_d93b53bd,3,0.8120015263557434
T2,user_7fef9da8,user_10e64e28,4,0.8101181387901306
T2,user_7fef9da8,user_64d76dfd,5,0.8073589205741882
T2,user_7fef9da8,user_d2c97c8e,6,0.806039035320282
T2,user_7fef9da8,user_6b86248b,7,0.8052568435668945
T2,user_7fef9da8,user_d499c752,8,0.8022747039794922
T2,user_7fef9da8,user_3535252b,9,0.8021653890609741
T2,user_7fef9da8,user_b2aba63a,10,0.7983991503715515
T2,user_7fef9da8,user_ef05ad51,11,0.7966579794883728
T2,user_7fef9da8,user_d54f676e,12,0.7944360375404358
T2,user_7fef9da8,user_a6c5a10c,13,0.7900441884994507
T2,user_7fef9da8,user_77a1a752,14,0.7877147793769836
T2,user_7fef9da8,user_85810097,15,0.7867971062660217
T2,user_8006727d,user_f5138e15,1,0.8469678163528442
T2,user_8006727d,user_bd6a40d5,2,0.8149091601371765
T2,user_8006727d,user_caa6a7b6,3,0.6972895860671997
T2,user_8006727d,user_943e4045,4,0.6902005076408386
T2,user_8006727d,user_e1730a9c,5,0.6692282557487488
T2,user_8006727d,user_b49274ca,6,0.6617388129234314
T2,user_8006727d,user_65d73ac1,7,0.6585529446601868
T2,user_8006727d,user_902af20f,8,0.656001091003418
T2,user_8006727d,user_63110023,9,0.6511685252189636
T2,user_8006727d,user_7c3d63ce,10,0.6483567357063293
T2,user_8006727d,user_1bcbacb3,11,0.6105192303657532
T2,user_8006727d,user_0eb2abf1,12,0.6060712337493896
T2,user_8006727d,user_bd19a016,13,0.6053646802902222
T2,user_8006727d,user_b9d253e8,14,0.603177011013031
T2,user_8006727d,user_8f39f021,15,0.5834445357322693
T2,user_80da26a6,user_49b1ac46,1,0.9510242938995361
T2,user_80da26a6,user_d074356a,2,0.9502598643302917
T2,user_80da26a6,user_94cad3a5,3,0.9489074349403381
T2,user_80da26a6,user_9a5457b0,4,0.9470893740653992
T2,user_80da26a6,user_76fc8dcd,5,0.9441230297088623
T2,user_80da26a6,user_4bd9303b,6,0.941513180732727
T2,user_80da26a6,user_8fb63eca,7,0.9411904811859131
T2,user_80da26a6,user_9c88ee3d,8,0.9408746957778931
T2,user_80da26a6,user_c7beef01,9,0.9406135678291321
T2,user_80da26a6,user_3431c049,10,0.9382801055908203
T2,user_80da26a6,user_1a7d6cd5,11,0.9360256195068359
T2,user_80da26a6,user_81a80789,12,0.9358707666397095
T2,user_80da26a6,user_fdc08e26,13,0.9352182745933533
T2,user_80da26a6,user_63b4be5f,14,0.9350195527076721
T2,user_80da26a6,user_9818dcae,15,0.9345680475234985
T2,user_80dc757f,user_2b750e1c,1,0.884231448173523
T2,user_80dc757f,user_9991e1d8,2,0.88196861743927
T2,user_80dc757f,user_6fbf6191,3,0.8814696669578552
T2,user_80dc757f,user_f107081e,4,0.878396213054657
T2,user_80dc757f,user_80dc757f,5,0.8749298453330994
T2,user_80dc757f,user_b337cb0c,6,0.8647512793540955
T2,user_80dc757f,user_869fcb2b,7,0.8624860048294067
T2,user_80dc757f,user_b5af9db9,8,0.8598006963729858
T2,user_80dc757f,user_b8f24804,9,0.8482080101966858
T2,user_80dc757f,user_bbe73426,10,0.8379555344581604
T2,user_80dc757f,user_fde2d265,11,0.8376718759536743
T2,user_80dc757f,user_2a41ee39,12,0.8369166851043701
T2,user_80dc757f,user_69df6330,13,0.8346590399742126
T2,user_80dc757f,user_a57a04fa,14,0.833192765712738
T2,user_80dc757f,user_02d03e8a,15,0.830730676651001
T2,user_81a80789,user_0d32f0ed,1,0.9136237502098083
T2,user_81a80789,user_c7beef01,2,0.9105619788169861
T2,user_81a80789,user_81a80789,3,0.9034978151321411
T2,user_81a80789,user_fdcaaf41,4,0.8977465033531189
T2,user_81a80789,user_76638121,5,0.8948401212692261
T2,user_81a80789,user_9818dcae,6,0.8906112313270569
T2,user_81a80789,user_70bbda36,7,0.8895323872566223
T2,user_81a80789,user_4bd9303b,8,0.886725902557373
T2,user_81a80789,user_9c88ee3d,9,0.8855603933334351
T2,user_81a80789,user_3431c049,10,0.8825993537902832
T2,user_81a80789,user_49b1ac46,11,0.8812469244003296
T2,user_81a80789,user_72bed676,12,0.879824697971344
T2,user_81a80789,user_54b19b29,13,0.8791642785072327
T2,user_81a80789,user_8e5e899b,14,0.8784910440444946
T2,user_81a80789,user_9b6481e4,15,0.8774601817131042
T2,user_823846de,user_823846de,1,0.8600194454193115
T2,user_823846de,user_96a45b45,2,0.8268254995346069
T2,user_823846de,user_423c81dc,3,0.8152917623519897
T2,user_823846de,user_ab439a92,4,0.8019040822982788
T2,user_823846de,user_cce4f9c2,5,0.798503577709198
T2,user_823846de,user_e8e9acac,6,0.7838830351829529
T2,user_823846de,user_587b57d5,7,0.779635488986969
T2,user_823846de,user_3eb49f37,8,0.7722272276878357
T2,user_823846de,user_d4b7e22e,9,0.7652350068092346
T2,user_823846de,user_a7bfc229,10,0.764426052570343
T2,user_823846de,user_7322f4ef,11,0.7578220367431641
T2,user_823846de,user_7d944883,12,0.7554437518119812
T2,user_823846de,user_d6a91e61,13,0.7540274262428284
T2,user_823846de,user_8ae8c359,14,0.7527397274971008
T2,user_823846de,user_efa5697b,15,0.75136399269104
T2,user_8285a696,user_d2bd9832,1,0.9392578601837158
T2,user_8285a696,user_e7ff2beb,2,0.9375206232070923
T2,user_8285a696,user_03410579,3,0.9315953850746155
T2,user_8285a696,user_4cad4295,4,0.930885374546051
T2,user_8285a696,user_49b1ac46,5,0.9298341274261475
T2,user_8285a696,user_fdcaaf41,6,0.9291484355926514
T2,user_8285a696,user_8006727d,7,0.925538957118988
T2,user_8285a696,user_c7beef01,8,0.9235356450080872
T2,user_8285a696,user_81a80789,9,0.9231822490692139
T2,user_8285a696,user_9a5457b0,10,0.9217952489852905
T2,user_8285a696,user_fdc08e26,11,0.921198308467865
T2,user_8285a696,user_38390331,12,0.9209150671958923
T2,user_8285a696,user_67acd9b1,13,0.9206541776657104
T2,user_8285a696,user_76fc8dcd,14,0.9181229472160339
T2,user_8285a696,user_1a7d6cd5,15,0.9177907109260559
T2,user_82879210,user_d70942c1,1,0.8666530251502991
T2,user_82879210,user_82879210,2,0.8649961352348328
T2,user_82879210,user_954805d7,3,0.8584950566291809
T2,user_82879210,user_e6dd44b0,4,0.8540588021278381
T2,user_82879210,user_092e219d,5,0.8499622344970703
T2,user_82879210,user_695e56c9,6,0.8477896451950073
T2,user_82879210,user_5881b259,7,0.8476659655570984
T2,user_82879210,user_7aa3746b,8,0.8448594808578491
T2,user_82879210,user_8663226a,9,0.8419641852378845
T2,user_82879210,user_6427334a,10,0.8331674337387085
T2,user_82879210,user_5c09bb3d,11,0.832871675491333
T2,user_82879210,user_1736acbe,12,0.8319670557975769
T2,user_82879210,user_79f04645,13,0.831139326095581
T2,user_82879210,user_8fe14601,14,0.8302082419395447
T2,user_82879210,user_84c14a6f,15,0.8279596567153931
T2,user_829844fd,user_4d4f73a6,1,0.878775417804718
T2,user_829844fd,user_2a94c885,2,0.8696768879890442
T2,user_829844fd,user_b628264a,3,0.8681016564369202
T2,user_829844fd,user_24668d84,4,0.8628016710281372
T2,user_829844fd,user_0a3f46b9,5,0.8590129613876343
T2,user_829844fd,user_5ac1a174,6,0.8584415316581726
T2,user_829844fd,user_90e5fee6,7,0.8583633303642273
T2,user_829844fd,user_e8e9acac,8,0.8579667210578918
T2,user_829844fd,user_423c81dc,9,0.8577877879142761
T2,user_829844fd,user_fc1cfe0b,10,0.8566349148750305
T2,user_829844fd,user_ed3091a2,11,0.8542323708534241
T2,user_829844fd,user_9571d0d5,12,0.8538021445274353
T2,user_829844fd,user_50e2a836,13,0.8514857888221741
T2,user_829844fd,user_723406a0,14,0.8511577248573303
T2,user_829844fd,user_829844fd,15,0.8509278893470764
T2,user_82d93459,user_fe922ad0,1,0.9189759492874146
T2,user_82d93459,user_3971c3e6,2,0.8944336175918579
T2,user_82d93459,user_66772d98,3,0.8816967606544495
T2,user_82d93459,user_64d76dfd,4,0.8763425350189209
T2,user_82d93459,user_4c8199a7,5,0.8722042441368103
T2,user_82d93459,user_a2480011,6,0.867289125919342
T2,user_82d93459,user_aa2fbe83,7,0.8657631278038025
T2,user_82d93459,user_164fe4b8,8,0.8652403354644775
T2,user_82d93459,user_e59c000f,9,0.8649604916572571
T2,user_82d93459,user_9351238d,10,0.8631637096405029
T2,user_82d93459,user_a0fa40f1,11,0.8623374700546265
T2,user_82d93459,user_d2c97c8e,12,0.8620888590812683
T2,user_82d93459,user_5c82df31,13,0.8619450926780701
T2,user_82d93459,user_032e5bc8,14,0.8608055114746094
T2,user_82d93459,user_c50a487d,15,0.8604093790054321
T2,user_83e45cc0,user_6a28fa5d,1,0.88213711977005
T2,user_83e45cc0,user_a615a6d1,2,0.870632529258728
T2,user_83e45cc0,user_08e9ce6e,3,0.8638731837272644
T2,user_83e45cc0,user_5fddc7f1,4,0.8634769916534424
T2,user_83e45cc0,user_4a40c36a,5,0.8581297397613525
T2,user_83e45cc0,user_ca130b8f,6,0.854665994644165
T2,user_83e45cc0,user_bf30f80d,7,0.8500021696090698
T2,user_83e45cc0,user_fbed237d,8,0.8441097140312195
T2,user_83e45cc0,user_8eac0a68,9,0.8432494401931763
T2,user_83e45cc0,user_1022be44,10,0.8318358063697815
T2,user_83e45cc0,user_38fbcf73,11,0.8314940333366394
T2,user_83e45cc0,user_3bb7992e,12,0.8250277042388916
T2,user_83e45cc0,user_45d008d3,13,0.8212663531303406
T2,user_83e45cc0,user_f3377028,14,0.8169885277748108
T2,user_83e45cc0,user_c73333a5,15,0.8168143630027771
T2,user_84703a6e,user_84703a6e,1,0.8939420580863953
T2,user_84703a6e,user_89197ce5,2,0.8587349653244019
T2,user_84703a6e,user_1b460965,3,0.8548672795295715
T2,user_84703a6e,user_a57a04fa,4,0.8544493913650513
T2,user_84703a6e,user_d96972e5,5,0.8446345329284668
T2,user_84703a6e,user_2b750e1c,6,0.8393962979316711
T2,user_84703a6e,user_6fbf6191,7,0.82390958070755
T2,user_84703a6e,user_b5af9db9,8,0.8200263977050781
T2,user_84703a6e,user_fde2d265,9,0.8177927136421204
T2,user_84703a6e,user_78eff25f,10,0.8072658181190491
T2,user_84703a6e,user_0ef44f54,11,0.8069825172424316
T2,user_84703a6e,user_7c8639cd,12,0.8068652153015137
T2,user_84703a6e,user_69df6330,13,0.8054737448692322
T2,user_84703a6e,user_b8f24804,14,0.8050380349159241
T2,user_84703a6e,user_02d03e8a,15,0.801511824131012
T2,user_84c14a6f,user_092e219d,1,0.9193426966667175
T2,user_84c14a6f,user_82879210,2,0.9123843908309937
T2,user_84c14a6f,user_5c09bb3d,3,0.9067211151123047
T2,user_84c14a6f,user_73f34c5d,4,0.9046505689620972
T2,user_84c14a6f,user_dc32d458,5,0.9023430943489075
T2,user_84c14a6f,user_d70942c1,6,0.900643527507782
T2,user_84c14a6f,user_e8a7be73,7,0.8974370360374451
T2,user_84c14a6f,user_84c14a6f,8,0.8944458365440369
T2,user_84c14a6f,user_954805d7,9,0.8856386542320251
T2,user_84c14a6f,user_5881b259,10,0.8854353427886963
T2,user_84c14a6f,user_c2f18cf7,11,0.8805322647094727
T2,user_84c14a6f,user_8663226a,12,0.8787842392921448
T2,user_84c14a6f,user_695e56c9,13,0.8780239224433899
T2,user_84c14a6f,user_657c72ca,14,0.8776724338531494
T2,user_84c14a6f,user_8fe14601,15,0.8769159913063049
T2,user_84fe1a7a,user_c809e3d2,1,0.8838451504707336
T2,user_84fe1a7a,user_1936a7c3,2,0.8688855767250061
T2,user_84fe1a7a,user_32934d38,3,0.8641354441642761
T2,user_84fe1a7a,user_3e1f9dc1,4,0.8519983887672424
T2,user_84fe1a7a,user_77a1a752,5,0.8500689268112183
T2,user_84fe1a7a,user_0f006eec,6,0.8474155068397522
T2,user_84fe1a7a,user_dca78fea,7,0.8457304239273071
T2,user_84fe1a7a,user_9c5071dd,8,0.8452525734901428
T2,user_84fe1a7a,user_ece9bfd2,9,0.844586968421936
T2,user_84fe1a7a,user_c5f32c0d,10,0.8434680700302124
T2,user_84fe1a7a,user_91f807b9,11,0.8429595232009888
T2,user_84fe1a7a,user_886f7373,12,0.842644214630127
T2,user_84fe1a7a,user_d5b21e00,13,0.8415695428848267
T2,user_84fe1a7a,user_c34e791e,14,0.8409438133239746
T2,user_84fe1a7a,user_8c0c7619,15,0.8386086225509644
T2,user_85810097,user_cda36a95,1,0.8507065773010254
T2,user_85810097,user_ebe17c78,2,0.8376529812812805
T2,user_85810097,user_9c5071dd,3,0.8284390568733215
T2,user_85810097,user_39939c54,4,0.8275764584541321
T2,user_85810097,user_8ce972f1,5,0.826882004737854
T2,user_85810097,user_406c399e,6,0.8252859711647034
T2,user_85810097,user_ee8d5ec5,7,0.8219174146652222
T2,user_85810097,user_cdd86523,8,0.821133017539978
T2,user_85810097,user_b5af9db9,9,0.8202059864997864
T2,user_85810097,user_c34e791e,10,0.8194671273231506
T2,user_85810097,user_2cb4b018,11,0.8193804025650024
T2,user_85810097,user_d14b7d7b,12,0.8179527521133423
T2,user_85810097,user_a8dc91a3,13,0.8155373930931091
T2,user_85810097,user_c06d9b71,14,0.8154112696647644
T2,user_85810097,user_63b4ae7a,15,0.8143868446350098
T2,user_8663226a,user_092e219d,1,0.868099570274353
T2,user_8663226a,user_954805d7,2,0.8492313623428345
T2,user_8663226a,user_7017ea1b,3,0.8485621809959412
T2,user_8663226a,user_e6dd44b0,4,0.8239952325820923
T2,user_8663226a,user_bd19a016,5,0.8238584399223328
T2,user_8663226a,user_8663226a,6,0.8224635720252991
T2,user_8663226a,user_421ae417,7,0.8213480114936829
T2,user_8663226a,user_73f34c5d,8,0.8202864527702332
T2,user_8663226a,user_d70942c1,9,0.8174571394920349
T2,user_8663226a,user_3e284ba5,10,0.8143689632415771
T2,user_8663226a,user_5b714afd,11,0.809156596660614
T2,user_8663226a,user_1230e05a,12,0.8090113401412964
T2,user_8663226a,user_d6175d39,13,0.8068743348121643
T2,user_8663226a,user_1a2755b3,14,0.8050255179405212
T2,user_8663226a,user_08aa624b,15,0.8030584454536438
T2,user_86685a27,user_a6a094cf,1,0.957927942276001
T2,user_86685a27,user_86685a27,2,0.9366308450698853
T2,user_86685a27,user_e70b6a25,3,0.9204180240631104
T2,user_86685a27,user_0e82fe11,4,0.9200451374053955
T2,user_86685a27,user_3a55606c,5,0.912566602230072
T2,user_86685a27,user_f5c4370b,6,0.9116086363792419
T2,user_86685a27,user_73a4377d,7,0.9067288041114807
T2,user_86685a27,user_f59d3941,8,0.900078535079956
T2,user_86685a27,user_a4ae4e77,9,0.8980382084846497
T2,user_86685a27,user_a04b2a78,10,0.8877943754196167
T2,user_86685a27,user_5ac1a174,11,0.8806917667388916
T2,user_86685a27,user_dd0bd02d,12,0.8775046467781067
T2,user_86685a27,user_c4b781ce,13,0.8680614233016968
T2,user_86685a27,user_ed3091a2,14,0.8675352334976196
T2,user_86685a27,user_a75b4d6e,15,0.8636720776557922
T2,user_869fcb2b,user_869fcb2b,1,0.8929179310798645
T2,user_869fcb2b,user_6fbf6191,2,0.8490482568740845
T2,user_869fcb2b,user_7c8639cd,3,0.8317904472351074
T2,user_869fcb2b,user_2b750e1c,4,0.7995676398277283
T2,user_869fcb2b,user_ded778b8,5,0.7866324186325073
T2,user_869fcb2b,user_69df6330,6,0.7863661050796509
T2,user_869fcb2b,user_89f449b4,7,0.7773495316505432
T2,user_869fcb2b,user_1e302679,8,0.7576152086257935
T2,user_869fcb2b,user_529e3009,9,0.7570595145225525
T2,user_869fcb2b,user_cb2fe204,10,0.7552233934402466
T2,user_869fcb2b,user_f107081e,11,0.742237389087677
T2,user_869fcb2b,user_fde2d265,12,0.7388201355934143
T2,user_869fcb2b,user_b5af9db9,13,0.732657790184021
T2,user_869fcb2b,user_cb8245f7,14,0.7231313586235046
T2,user_869fcb2b,user_b8f24804,15,0.716980516910553
T2,user_8713f22a,user_ba010eec,1,0.9641424417495728
T2,user_8713f22a,user_c130412b,2,0.943485677242279
T2,user_8713f22a,user_8713f22a,3,0.9403920769691467
T2,user_8713f22a,user_1eefeb8c,4,0.9325999021530151
T2,user_8713f22a,user_93cdb7a1,5,0.9172910451889038
T2,user_8713f22a,user_3431c049,6,0.9159700274467468
T2,user_8713f22a,user_52f895f1,7,0.9022164344787598
T2,user_8713f22a,user_efb27a8e,8,0.899196207523346
T2,user_8713f22a,user_c59ebe9c,9,0.8960726261138916
T2,user_8713f22a,user_72bed676,10,0.8936408162117004
T2,user_8713f22a,user_76fc8dcd,11,0.892719566822052
T2,user_8713f22a,user_83585fc6,12,0.8907608985900879
T2,user_8713f22a,user_1f636ddc,13,0.8907305002212524
T2,user_8713f22a,user_ab8e847b,14,0.8893187046051025
T2,user_8713f22a,user_7f623d19,15,0.8811789751052856
T2,user_87e5d9b0,user_0128a546,1,0.8755636215209961
T2,user_87e5d9b0,user_d2c97c8e,2,0.8626837134361267
T2,user_87e5d9b0,user_0c8c48ac,3,0.8599306344985962
T2,user_87e5d9b0,user_d5b21e00,4,0.8594686985015869
T2,user_87e5d9b0,user_74cfb8ef,5,0.8585524559020996
T2,user_87e5d9b0,user_26fa9d90,6,0.8541988730430603
T2,user_87e5d9b0,user_77a1a752,7,0.8525866866111755
T2,user_87e5d9b0,user_586752e4,8,0.8506327867507935
T2,user_87e5d9b0,user_d54f676e,9,0.8500326871871948
T2,user_87e5d9b0,user_96013176,10,0.8498340249061584
T2,user_87e5d9b0,user_ea67f9c6,11,0.8486438989639282
T2,user_87e5d9b0,user_334144b4,12,0.8474584221839905
T2,user_87e5d9b0,user_7c7220a4,13,0.8405457735061646
T2,user_87e5d9b0,user_41d0c897,14,0.8398379683494568
T2,user_87e5d9b0,user_5c9b579a,15,0.8393352627754211
T2,user_885e8708,user_1a7d6cd5,1,0.9314920902252197
T2,user_885e8708,user_3239132f,2,0.923647403717041
T2,user_885e8708,user_76fc8dcd,3,0.9193817973136902
T2,user_885e8708,user_4bd9303b,4,0.914943277835846
T2,user_885e8708,user_f7bb8af1,5,0.9146106243133545
T2,user_885e8708,user_1f636ddc,6,0.9104179739952087
T2,user_885e8708,user_94cad3a5,7,0.9099022150039673
T2,user_885e8708,user_c6dc9323,8,0.9096654653549194
T2,user_885e8708,user_d2bd9832,9,0.908616840839386
T2,user_885e8708,user_2c69b83e,10,0.9082013368606567
T2,user_885e8708,user_3b79395c,11,0.9081491231918335
T2,user_885e8708,user_9a5457b0,12,0.907905101776123
T2,user_885e8708,user_8e5e899b,13,0.9069322347640991
T2,user_885e8708,user_8fb63eca,14,0.9068934917449951
T2,user_885e8708,user_49b1ac46,15,0.9052820205688477
T2,user_88f46c7b,user_0ef44f54,1,0.876152753829956
T2,user_88f46c7b,user_1232c39b,2,0.867948591709137
T2,user_88f46c7b,user_78eff25f,3,0.8625692129135132
T2,user_88f46c7b,user_ce424e88,4,0.8578645586967468
T2,user_88f46c7b,user_f43d6008,5,0.8551863431930542
T2,user_88f46c7b,user_73a4377d,6,0.8536353707313538
T2,user_88f46c7b,user_a1b097c2,7,0.8519673943519592
T2,user_88f46c7b,user_723406a0,8,0.8469128608703613
T2,user_88f46c7b,user_88f46c7b,9,0.8469114899635315
T2,user_88f46c7b,user_9ffdf5e5,10,0.8446711897850037
T2,user_88f46c7b,user_2a94c885,11,0.8345157504081726
T2,user_88f46c7b,user_79f04645,12,0.8343950510025024
T2,user_88f46c7b,user_438fb63c,13,0.8343045711517334
T2,user_88f46c7b,user_45be01a5,14,0.8338983058929443
T2,user_88f46c7b,user_50e2a836,15,0.8330594301223755
T2,user_89f449b4,user_3b79395c,1,0.8019734025001526
T2,user_89f449b4,user_683369b1,2,0.7878920435905457
T2,user_89f449b4,user_19622b77,3,0.7851213812828064
T2,user_89f449b4,user_0b1b1d1c,4,0.7835128903388977
T2,user_89f449b4,user_91321efa,5,0.7791689038276672
T2,user_89f449b4,user_1ae8e7f5,6,0.7742488384246826
T2,user_89f449b4,user_a4893af1,7,0.7711066603660583
T2,user_89f449b4,user_f44f615a,8,0.7586055994033813
T2,user_89f449b4,user_3239132f,9,0.7582128643989563
T2,user_89f449b4,user_f827c7dd,10,0.7566817998886108
T2,user_89f449b4,user_d691d016,11,0.756459653377533
T2,user_89f449b4,user_96013176,12,0.7547180652618408
T2,user_89f449b4,user_fe73d731,13,0.7546482086181641
T2,user_89f449b4,user_1a7d6cd5,14,0.7536545395851135
T2,user_89f449b4,user_89571ce8,15,0.7507805824279785
T2,user_8a760553,user_f10e7063,1,0.8315889835357666
T2,user_8a760553,user_1d775dd8,2,0.8271831274032593
T2,user_8a760553,user_29cd4556,3,0.8177001476287842
